topic,paper_ID,text,main_heading,sub_heading,label,pos1,pos2,pos3,citation,head,ofs1,ofs2,ofs3
relation-classification,9,"In addition , SCIB - ERT achieves new SOTA results on BC5 CDR and ChemProt , and EBM - NLP .",result,Results,1,108,4,4,0,result : Results,0.7346938775510204,0.19047619047619047,0.23529411764705882
relation-classification,9,SCIBERT performs slightly worse than SOTA on 3 datasets .,result,Results,0,109,5,5,0,result : Results,0.7414965986394558,0.23809523809523808,0.29411764705882354
relation-classification,9,The SOTA model for JNLPBA is a BiLSTM - CRF ensemble trained on multiple NER datasets not just JNLPBA .,result,Results,0,110,6,6,0,result : Results,0.7482993197278912,0.2857142857142857,0.35294117647058826
relation-classification,9,"The SOTA model for NCBI - disease is BIOBERT , which is BERT - Base finetuned on 18B tokens from biomedical papers .",result,Results,0,111,7,7,0,result : Results,0.7551020408163265,0.3333333333333333,0.4117647058823529
relation-classification,9,"The SOTA result for GENIA is in Nguyen and Verspoor ( 2019 ) which uses the model from with partof - speech ( POS ) features , which we do not use .",result,Results,0,112,8,8,0,result : Results,0.7619047619047619,0.38095238095238093,0.47058823529411764
relation-classification,9,"In , we compare SCIBERT results with reported BIOBERT results on the subset of datasets included in .",result,Results,0,113,9,9,0,result : Results,0.7687074829931972,0.42857142857142855,0.5294117647058824
relation-classification,9,"Interesting , SCIBERT outperforms BIOBERT results on 7 The SOTA paper did not report a single score .",result,Results,0,114,10,10,0,result : Results,0.7755102040816326,0.47619047619047616,0.5882352941176471
relation-classification,9,We compute the average of the reported results for each class weighted by number of examples in each class .,result,Results,0,115,11,11,0,result : Results,0.782312925170068,0.5238095238095238,0.6470588235294118
relation-classification,9,"Forrest of this paper , all results reported in this manner are averaged over datasets excluding UAS for DEP since we already include LAS .",result,Results,0,116,12,12,0,result : Results,0.7891156462585034,0.5714285714285714,0.7058823529411765
relation-classification,9,"BC5 CDR and ChemProt , and performs similarly on JNLPBA despite being trained on a substantially smaller biomedical corpus .",result,Results,0,117,13,13,0,result : Results,0.7959183673469388,0.6190476190476191,0.7647058823529411
relation-classification,9,Computer Science Domain,result,Results,1,118,14,14,0,result : Results,0.8027210884353742,0.6666666666666666,0.8235294117647058
relation-classification,9,We observe that SCIBERT outperforms BERT - Base on computer science tasks ( + 3.55 F1 with finetuning and + 1.13 F1 without ) .,result,Results,1,119,15,15,0,result : Results,0.8095238095238095,0.7142857142857143,0.8823529411764706
relation-classification,9,"In addition , SCIBERT achieves new SOTA results on ACL - ARC , and the NER part of SciERC .",result,Results,1,120,16,16,0,result : Results,0.8163265306122449,0.7619047619047619,0.9411764705882353
relation-classification,9,"For relations in Sci - ERC , our results are not comparable with those in because we are performing relation classification given gold entities , while they perform joint entity and relation extraction .",result,Results,0,121,17,17,0,result : Results,0.8231292517006803,0.8095238095238095,1.0
relation-classification,9,Multiple Domains,result,Multiple Domains,1,122,18,1,0,result : Multiple Domains,0.8299319727891157,0.8571428571428571,0.25
relation-classification,9,We observe that SCIBERT outperforms BERT - Base on the multidomain tasks ( + 0.49 F1 with finetuning and + 0.93 F1 without ) .,result,Multiple Domains,1,123,19,2,0,result : Multiple Domains,0.8367346938775511,0.9047619047619048,0.5
relation-classification,9,"In addition , SCIBERT outperforms the SOTA on Sci - Cite .",result,Multiple Domains,1,124,20,3,0,result : Multiple Domains,0.8435374149659864,0.9523809523809523,0.75
relation-classification,9,No prior published SOTA results exist for the Paper Field dataset .,result,Multiple Domains,0,125,21,4,0,result : Multiple Domains,0.8503401360544217,1.0,1.0
relation-classification,9,Discussion,discussion,Discussion,0,126,1,1,0,discussion : Discussion,0.8571428571428571,1.0,1.0
relation-classification,9,Effect of Finetuning,Effect of Finetuning,Effect of Finetuning,0,127,1,1,0,Effect of Finetuning : Effect of Finetuning,0.8639455782312925,0.1,0.25
relation-classification,9,"We observe improved results via BERT finetuning rather than task - specific architectures atop frozen embeddings ( + 3.25 F1 with SCIBERT and + 3.58 with BERT - Base , on average ) .",Effect of Finetuning,Effect of Finetuning,0,128,2,2,0,Effect of Finetuning : Effect of Finetuning,0.8707482993197279,0.2,0.5
relation-classification,9,"For each scientific domain , we observe the largest effects of finetuning on the computer science ( + 5.59 F1 with SCIB - ERT and + 3.17 F1 with BERT - Base ) and biomedical tasks ( + 2.94 F1 with SCIBERT and + 4.61 F1 with BERT - Base ) , and the smallest effect on multidomain tasks ( + 0.7 F1 with SCIBERT and + 1.14 F1 with BERT - Base ) .",Effect of Finetuning,Effect of Finetuning,0,129,3,3,0,Effect of Finetuning : Effect of Finetuning,0.8775510204081632,0.3,0.75
relation-classification,9,"On every dataset except BC5 CDR and SciCite , BERT - Base with finetuning outperforms ( or performs similarly to ) a model using frozen SCIBERT embeddings .",Effect of Finetuning,Effect of Finetuning,0,130,4,4,0,Effect of Finetuning : Effect of Finetuning,0.8843537414965986,0.4,1.0
relation-classification,9,Effect of SCIVOCAB,Effect of Finetuning,Effect of SCIVOCAB,0,131,5,1,0,Effect of Finetuning : Effect of SCIVOCAB,0.891156462585034,0.5,0.16666666666666666
relation-classification,9,We assess the importance of an in - domain scientific vocabulary by repeating the finetuning experiments for SCIBERT with BASEVOCAB .,Effect of Finetuning,Effect of SCIVOCAB,0,132,6,2,0,Effect of Finetuning : Effect of SCIVOCAB,0.8979591836734694,0.6,0.3333333333333333
relation-classification,9,We find the optimal hyperparameters for SCIBERT - BASEVOCAB often coincide with those of SCIB - ERT - SCIVOCAB .,Effect of Finetuning,Effect of SCIVOCAB,0,133,7,3,0,Effect of Finetuning : Effect of SCIVOCAB,0.9047619047619048,0.7,0.5
relation-classification,9,"Averaged across datasets , we observe + 0.60 F1 when using SCIVOCAB .",Effect of Finetuning,Effect of SCIVOCAB,0,134,8,4,0,Effect of Finetuning : Effect of SCIVOCAB,0.9115646258503401,0.8,0.6666666666666666
relation-classification,9,"For each scientific do - main , we observe + 0.76 F1 for biomedical tasks , + 0.61 F1 for computer science tasks , and + 0.11 F1 for multidomain tasks .",Effect of Finetuning,Effect of SCIVOCAB,0,135,9,5,0,Effect of Finetuning : Effect of SCIVOCAB,0.9183673469387755,0.9,0.8333333333333334
relation-classification,9,"Given the disjoint vocabularies ( Section 2 ) and the magnitude of improvement over BERT - Base ( Section 4 ) , we suspect that while an in - domain vocabulary is helpful , SCIBERT benefits most from the scientific corpus pretraining .",Effect of Finetuning,Effect of SCIVOCAB,0,136,10,6,0,Effect of Finetuning : Effect of SCIVOCAB,0.9251700680272109,1.0,1.0
relation-classification,9,Related Work,related work,Related Work,0,137,1,1,0,related work : Related Work,0.9319727891156463,0.2,0.2
relation-classification,9,Recent work on domain adaptation of BERT includes BIOBERT and CLIN - ICALBERT .,related work,Related Work,0,138,2,2,0,related work : Related Work,0.9387755102040817,0.4,0.4
relation-classification,9,"BIOBERT is trained on PubMed abstracts and PMC full text articles , and CLIN - ICALBERT is trained on clinical text from the MIMIC - III data base .",related work,Related Work,0,139,3,3,0,related work : Related Work,0.9455782312925171,0.6,0.6
relation-classification,9,"In contrast , SCIBERT is trained on the full text of 1.14 M biomedical and computer science papers from the Semantic Scholar corpus .",related work,Related Work,0,140,4,4,0,related work : Related Work,0.9523809523809523,0.8,0.8
relation-classification,9,"Furthermore , SCIBERT uses an in - domain vocabulary ( SCIVOCAB ) while the other abovementioned models use the original BERT vocabulary ( BASEVOCAB ) .",related work,Related Work,0,141,5,5,0,related work : Related Work,0.9591836734693877,1.0,1.0
relation-classification,9,Conclusion and Future Work,conclusion,Conclusion and Future Work,0,142,1,1,0,conclusion : Conclusion and Future Work,0.9659863945578231,0.16666666666666666,0.16666666666666666
relation-classification,9,"We released SCIBERT , a pretrained language model for scientific text based on BERT .",conclusion,Conclusion and Future Work,0,143,2,2,0,conclusion : Conclusion and Future Work,0.9727891156462585,0.3333333333333333,0.3333333333333333
relation-classification,9,We evaluated SCIBERT on a suite of tasks and datasets from scientific domains .,conclusion,Conclusion and Future Work,0,144,3,3,0,conclusion : Conclusion and Future Work,0.9795918367346939,0.5,0.5
relation-classification,9,"SCIBERT significantly outperformed BERT - Base and achieves new SOTA results on several of these tasks , even compared to some reported BIOBERT ) results on biomedical tasks .",conclusion,Conclusion and Future Work,0,145,4,4,0,conclusion : Conclusion and Future Work,0.9863945578231292,0.6666666666666666,0.6666666666666666
relation-classification,9,"For future work , we will release a version of SCIBERT analogous to BERT - Large , as well as experiment with different proportions of papers from each domain .",conclusion,Conclusion and Future Work,0,146,5,5,0,conclusion : Conclusion and Future Work,0.9931972789115646,0.8333333333333334,0.8333333333333334
relation-classification,9,"Because these language models are costly to train , we aim to build a single resource that 's useful across multiple domains .",conclusion,Conclusion and Future Work,0,147,6,6,0,conclusion : Conclusion and Future Work,1.0,1.0,1.0
