topic,paper_ID,text,section,label,position,section_position,citation,length
relation-classification,0,"Similarly to the entity detection , we employ a two - layered NN with an n hr -dimensional hidden layer h ( r ) and a softmax output layer ( with weight matrices W , bias vectors b ) .",related work,0,119,85,0,40
relation-classification,0,"We construct the input d p for relation classification from tree - structured LSTM - RNNs stacked on sequential LSTM - RNNs , so the contribution of sequence layer to the input is indirect .",related work,0,120,86,0,35
relation-classification,0,"Furthermore , our model uses words for representing entities , so it can not fully use the entity information .",related work,0,121,87,0,20
relation-classification,0,"To alleviate these problems , we directly concatenate the average of hidden state vectors for each entity from the sequence layer to the input d p to relation classification , i.e. , d p =",related work,0,122,88,0,35
relation-classification,0,", where I p 1 and I p 2 represent sets of word indices in the first and second entities .",related work,0,123,89,0,21
relation-classification,0,"Also , we assign two labels to each word pair in prediction since we consider both left - to - right and right - to - left directions .",related work,0,124,90,0,29
relation-classification,0,"When the predicted labels are inconsistent , we select the positive and more confident label , similar to .",related work,0,125,91,0,19
relation-classification,0,training,related work,0,126,92,0,1
relation-classification,0,"We update the model parameters including weights , biases , and embeddings by BPTT and Adam ( Kingma and Ba , 2015 ) with gradient clipping , parameter averaging , and L2-regularization ( we regularize weights W and U , not the bias terms b ) .",related work,0,127,93,1,47
relation-classification,0,We also apply dropout to the embedding layer and to the final hidden layers for entity detection and relation classification .,related work,0,128,94,0,21
relation-classification,0,"We employ two enhancements , scheduled sampling and entity pretraining , to alleviate the problem of unreliable prediction of entities in the early stage of training , and to encourage building positive relation instances from the detected entities .",related work,0,129,95,0,39
relation-classification,0,"In scheduled sampling , we use gold labels as prediction in the probability of i that depends on the number of epochs i during training if the gold labels are legal .",related work,0,130,96,0,32
relation-classification,0,"As for i , we choose the inverse sigmoid decay i = k / ( k + exp ( i / k ) ) , where k( ?",related work,0,131,97,0,28
relation-classification,0,1 ) is a hyper - parameter that adjusts how often we use the gold labels as prediction .,related work,0,132,98,0,19
relation-classification,0,"Entity pretraining is inspired by , and we pretrain the entity detection model using the training data before training the entire model parameters .",related work,0,133,99,0,24
relation-classification,0,results and discussion,result,0,134,1,0,3
relation-classification,0,data and task settings,result,0,135,2,0,4
relation-classification,0,"We evaluate on three datasets : ACE05 and ACE04 for end - to - end relation extraction , and SemEval - 2010 Task 8 for relation classification .",result,0,136,3,0,28
relation-classification,0,"We use the first two datasets as our primary target , and use the last one to thoroughly analyze and ablate the relation classification part of our model .",result,0,137,4,0,29
relation-classification,0,ACE05 defines 7 coarse - grained entity types and 6 coarse - grained relation types between entities .,result,0,138,5,0,18
relation-classification,0,"We use the same data splits , preprocessing , and task settings as .",result,0,139,6,0,14
relation-classification,0,We report the primary micro F1 -scores as well as micro precision and recall on both entity and relation extraction to better explain model performance .,result,0,140,7,0,26
relation-classification,0,We treat an entity as correct when it s type and the region of its head are correct .,result,0,141,8,0,19
relation-classification,0,We treat a relation as correct when it s type and argument entities are correct ; we thus treat all non-negative relations on wrong entities as false positives .,result,0,142,9,0,29
relation-classification,0,"ACE04 defines the same 7 coarse - grained entity types as ACE05 , but defines 7 coarse - grained relation types .",result,0,143,10,0,22
relation-classification,0,"We follow the cross-validation setting of Chan and and , and the preprocessing and evaluation metrics of ACE05 .",result,0,144,11,0,19
relation-classification,0,semeval-2010,result,0,145,12,0,1
relation-classification,0,Task 8 defines 9 relation types between nominals and a tenth type,result,0,146,13,0,12
relation-classification,0,Other when two nouns have none of these relations .,result,0,147,14,0,10
relation-classification,0,"We treat this Other type as a negative relation type , and no direction is considered .",result,0,148,15,0,17
relation-classification,0,"The dataset consists of 8,000 training and 2,717 test sentences , and each sentence is annotated with a relation between two given nominals .",result,0,149,16,0,24
relation-classification,0,We randomly selected 800 sentences from the training set as our development set .,result,0,150,17,0,14
relation-classification,0,"We followed the official task setting , and report the official macro -averaged F1 - score ( Macro - F1 ) on the 9 relation types .",result,0,151,18,0,27
